,"filename","prompt","original_vid_fps","sampling_fps","pose_height_class","pose_height_value","translation","pose_misc","pose_metadata_filename","person_placeholder","action_placeholder","place_placeholder","experiment_comment"
753,"015_LateralJumps_hrnet_stickfigure_5_normal_no_NA.npy","A fit man performing lateral jumps from left to right twice in a park.",29.97,5,"normal",301,"no","NA","015_LateralJumps","A fit man","performing lateral jumps from left to right twice","in a park","person_shape_control"
754,"015_LateralJumps_hrnet_stickfigure_5_normal_no_NA.npy","A male kid performing lateral jumps from left to right twice in a park.",29.97,5,"normal",301,"no","NA","015_LateralJumps","A male kid","performing lateral jumps from left to right twice","in a park","person_shape_control"
755,"015_LateralJumps_hrnet_stickfigure_5_normal_no_NA.npy","A male adult performing lateral jumps from left to right twice in a park.",29.97,5,"normal",301,"no","NA","015_LateralJumps","A male adult","performing lateral jumps from left to right twice","in a park","person_shape_control"
756,"015_LateralJumps_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman performing lateral jumps from left to right twice in a park.",29.97,5,"normal",301,"no","NA","015_LateralJumps","A fat woman","performing lateral jumps from left to right twice","in a park","person_shape_control"
757,"015_LateralJumps_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman performing lateral jumps from left to right twice in a park.",29.97,5,"normal",301,"no","NA","015_LateralJumps","A fit woman","performing lateral jumps from left to right twice","in a park","person_shape_control"
758,"015_LateralJumps_hrnet_stickfigure_5_normal_no_NA.npy","A female kid performing lateral jumps from left to right twice in a park.",29.97,5,"normal",301,"no","NA","015_LateralJumps","A female kid","performing lateral jumps from left to right twice","in a park","person_shape_control"
759,"015_LateralJumps_hrnet_stickfigure_5_normal_no_NA.npy","A female adult performing lateral jumps from left to right twice in a park.",29.97,5,"normal",301,"no","NA","015_LateralJumps","A female adult","performing lateral jumps from left to right twice","in a park","person_shape_control"
760,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A fat man performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A fat man","performing lunges while facing the camera","in a park","person_shape_control"
761,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A fit man performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A fit man","performing lunges while facing the camera","in a park","person_shape_control"
762,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A male kid performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A male kid","performing lunges while facing the camera","in a park","person_shape_control"
763,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A male adult performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A male adult","performing lunges while facing the camera","in a park","person_shape_control"
764,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A fat woman","performing lunges while facing the camera","in a park","person_shape_control"
765,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A fit woman","performing lunges while facing the camera","in a park","person_shape_control"
766,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A female kid performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A female kid","performing lunges while facing the camera","in a park","person_shape_control"
767,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A female adult performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A female adult","performing lunges while facing the camera","in a park","person_shape_control"
768,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A man gets up and sits back on a chair on stage.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A man","gets up and sits back on a chair","on stage","background_specificness"
769,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A man gets up and sits back on a chair on moon.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A man","gets up and sits back on a chair","on moon","background_specificness"
770,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A man gets up and sits back on a chair at a mechanic's garage.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A man","gets up and sits back on a chair","at a mechanic's garage","background_specificness"
771,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A man gets up and sits back on a chair in a toy store.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A man","gets up and sits back on a chair","in a toy store","background_specificness"
772,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A man gets up and sits back on a chair in a kitchen.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A man","gets up and sits back on a chair","in a kitchen","background_specificness"
773,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A man gets up and sits back on a chair at a beach.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A man","gets up and sits back on a chair","at a beach","background_specificness"
774,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A man gets up and sits back on a chair near a waterfall.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A man","gets up and sits back on a chair","near a waterfall","background_specificness"
775,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A man gets up and sits back on a chair near moving windmills.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A man","gets up and sits back on a chair","near moving windmills","background_specificness"
776,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A man gets up and sits back on a chair at a busy street.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A man","gets up and sits back on a chair","at a busy street","background_specificness"
777,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A man gets up and sits back on a chair in a busy market.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A man","gets up and sits back on a chair","in a busy market","background_specificness"
778,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A man gets up and sits back on a chair in a crowded festival ground.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A man","gets up and sits back on a chair","in a crowded festival ground","background_specificness"
779,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A woman gets up and sits back on a chair on stage.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A woman","gets up and sits back on a chair","on stage","background_specificness"
780,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A woman gets up and sits back on a chair on moon.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A woman","gets up and sits back on a chair","on moon","background_specificness"
781,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A woman gets up and sits back on a chair at a mechanic's garage.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A woman","gets up and sits back on a chair","at a mechanic's garage","background_specificness"
782,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A woman gets up and sits back on a chair in a toy store.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A woman","gets up and sits back on a chair","in a toy store","background_specificness"
783,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A woman gets up and sits back on a chair in a kitchen.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A woman","gets up and sits back on a chair","in a kitchen","background_specificness"
784,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A woman gets up and sits back on a chair at a beach.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A woman","gets up and sits back on a chair","at a beach","background_specificness"
785,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A woman gets up and sits back on a chair near a waterfall.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A woman","gets up and sits back on a chair","near a waterfall","background_specificness"
786,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A woman gets up and sits back on a chair near moving windmills.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A woman","gets up and sits back on a chair","near moving windmills","background_specificness"
787,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A woman gets up and sits back on a chair at a busy street.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A woman","gets up and sits back on a chair","at a busy street","background_specificness"
788,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A woman gets up and sits back on a chair in a busy market.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A woman","gets up and sits back on a chair","in a busy market","background_specificness"
789,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A woman gets up and sits back on a chair in a crowded festival ground.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A woman","gets up and sits back on a chair","in a crowded festival ground","background_specificness"
790,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A man jogging in the same spot on stage.",15,5,"normal",365,"no","NA","002_StandingJog","A man","jogging in the same spot","on stage","background_specificness"
791,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A man jogging in the same spot on moon.",15,5,"normal",365,"no","NA","002_StandingJog","A man","jogging in the same spot","on moon","background_specificness"
792,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A man jogging in the same spot at a mechanic's garage.",15,5,"normal",365,"no","NA","002_StandingJog","A man","jogging in the same spot","at a mechanic's garage","background_specificness"
793,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A man jogging in the same spot in a toy store.",15,5,"normal",365,"no","NA","002_StandingJog","A man","jogging in the same spot","in a toy store","background_specificness"
794,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A man jogging in the same spot in a kitchen.",15,5,"normal",365,"no","NA","002_StandingJog","A man","jogging in the same spot","in a kitchen","background_specificness"
795,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A man jogging in the same spot at a beach.",15,5,"normal",365,"no","NA","002_StandingJog","A man","jogging in the same spot","at a beach","background_specificness"
796,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A man jogging in the same spot near a waterfall.",15,5,"normal",365,"no","NA","002_StandingJog","A man","jogging in the same spot","near a waterfall","background_specificness"
797,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A man jogging in the same spot near moving windmills.",15,5,"normal",365,"no","NA","002_StandingJog","A man","jogging in the same spot","near moving windmills","background_specificness"
798,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A man jogging in the same spot at a busy street.",15,5,"normal",365,"no","NA","002_StandingJog","A man","jogging in the same spot","at a busy street","background_specificness"
799,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A man jogging in the same spot in a busy market.",15,5,"normal",365,"no","NA","002_StandingJog","A man","jogging in the same spot","in a busy market","background_specificness"
800,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A man jogging in the same spot in a crowded festival ground.",15,5,"normal",365,"no","NA","002_StandingJog","A man","jogging in the same spot","in a crowded festival ground","background_specificness"
801,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A woman jogging in the same spot on stage.",15,5,"normal",365,"no","NA","002_StandingJog","A woman","jogging in the same spot","on stage","background_specificness"
802,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A woman jogging in the same spot on moon.",15,5,"normal",365,"no","NA","002_StandingJog","A woman","jogging in the same spot","on moon","background_specificness"
803,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A woman jogging in the same spot at a mechanic's garage.",15,5,"normal",365,"no","NA","002_StandingJog","A woman","jogging in the same spot","at a mechanic's garage","background_specificness"
804,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A woman jogging in the same spot in a toy store.",15,5,"normal",365,"no","NA","002_StandingJog","A woman","jogging in the same spot","in a toy store","background_specificness"
